OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,GrLivArea,FullBath,Fireplaces,GarageArea,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Utilities_NoSeWa
7.0,2005.0,2005.0,1026.0,1958.0,2.0,1.0,936.0,250000.0,True,False,False,False,False
8.0,2007.0,2007.0,1571.0,1571.0,2.0,1.0,722.0,239000.0,False,False,True,False,False
6.0,1930.0,1950.0,768.0,790.0,1.0,0.0,160.0,91000.0,False,False,True,False,False
5.0,1941.0,1960.0,984.0,1604.0,2.0,0.0,660.0,117000.0,False,False,True,False,False
6.0,1973.0,1973.0,483.0,987.0,1.0,0.0,264.0,83000.0,False,False,False,True,False
3.0,1914.0,1950.0,864.0,864.0,1.0,0.0,200.0,58500.0,False,False,True,False,False
6.0,1970.0,1970.0,1205.0,2117.0,2.0,2.0,550.0,237500.0,False,False,False,True,False
7.0,1920.0,1950.0,596.0,1762.0,1.0,0.0,576.0,157000.0,False,False,True,False,False
5.0,1918.0,2007.0,816.0,1416.0,2.0,0.0,576.0,112000.0,False,False,True,False,False
6.0,1939.0,1950.0,560.0,1258.0,1.0,0.0,280.0,105000.0,False,False,False,True,False
4.0,1922.0,2007.0,796.0,1154.0,1.0,0.0,240.0,125500.0,False,False,True,False,False
7.0,1978.0,1978.0,1392.0,2784.0,3.0,2.0,564.0,250000.0,False,False,False,True,False
6.0,1916.0,1950.0,714.0,2526.0,2.0,1.0,216.0,136000.0,False,False,True,False,False
9.0,2006.0,2007.0,1746.0,1746.0,2.0,2.0,758.0,377500.0,False,False,False,True,False
6.0,1941.0,1950.0,735.0,1218.0,1.0,1.0,440.0,131000.0,False,False,True,False,False
7.0,2000.0,2000.0,1525.0,1525.0,2.0,0.0,541.0,235000.0,False,False,True,False,False
5.0,1967.0,1967.0,1584.0,1584.0,2.0,0.0,792.0,124000.0,False,False,True,False,False
5.0,1967.0,1967.0,864.0,900.0,1.0,1.0,288.0,123000.0,False,False,False,True,False
6.0,1905.0,2000.0,482.0,1912.0,2.0,1.0,672.0,163000.0,False,False,True,False,False
7.0,2006.0,2006.0,1356.0,1500.0,2.0,1.0,648.0,246578.0,False,False,True,False,False
8.0,2005.0,2006.0,1094.0,2482.0,2.0,1.0,642.0,281213.0,False,False,True,False,False
5.0,1948.0,1950.0,747.0,1687.0,1.0,2.0,572.0,160000.0,False,False,False,True,False
5.0,1920.0,2004.0,939.0,1513.0,1.0,0.0,180.0,137500.0,False,False,True,False,False
5.0,1950.0,1982.0,1208.0,1904.0,1.0,0.0,240.0,138000.0,False,False,True,False,False
6.0,1925.0,1990.0,976.0,1608.0,2.0,1.0,216.0,137450.0,False,False,False,True,False
6.0,1929.0,1950.0,862.0,1158.0,1.0,1.0,208.0,120000.0,False,False,True,False,False
6.0,2004.0,2004.0,839.0,1593.0,2.0,1.0,398.0,193000.0,False,False,True,False,False
7.0,2006.0,2006.0,1286.0,1294.0,2.0,1.0,662.0,193879.0,False,False,True,False,False
8.0,2007.0,2007.0,1485.0,1464.0,2.0,0.0,754.0,282922.0,False,False,True,False,False
3.0,1915.0,1950.0,672.0,1214.0,1.0,0.0,936.0,105000.0,False,False,False,True,False
8.0,2004.0,2005.0,1594.0,1646.0,2.0,1.0,482.0,275000.0,False,False,True,False,False
5.0,1972.0,2007.0,768.0,768.0,1.0,0.0,396.0,133000.0,False,False,True,False,False
5.0,1985.0,1985.0,833.0,833.0,1.0,0.0,0.0,112000.0,False,False,False,True,False
4.0,1910.0,1950.0,622.0,1363.0,1.0,0.0,528.0,125500.0,False,False,True,False,False
7.0,1986.0,1991.0,791.0,2093.0,2.0,1.0,542.0,215000.0,False,False,True,False,False
7.0,2001.0,2001.0,944.0,1840.0,2.0,0.0,622.0,230000.0,False,False,True,False,False
6.0,1950.0,2005.0,856.0,1668.0,1.0,0.0,271.0,140000.0,False,False,True,False,False
4.0,1949.0,1950.0,0.0,1040.0,2.0,0.0,420.0,90000.0,False,False,True,False,False
8.0,2005.0,2006.0,1844.0,1844.0,2.0,1.0,620.0,257000.0,False,False,True,False,False
6.0,1923.0,2000.0,833.0,1848.0,1.0,1.0,370.0,207000.0,False,False,True,False,False
7.0,2007.0,2007.0,1386.0,1569.0,2.0,1.0,660.0,175900.0,False,False,False,True,False
4.0,1885.0,1950.0,777.0,2290.0,2.0,0.0,560.0,122500.0,False,False,True,False,False
8.0,1998.0,1998.0,1284.0,2450.0,2.0,1.0,1069.0,340000.0,False,False,True,False,False
5.0,1963.0,1963.0,1144.0,1144.0,1.0,0.0,336.0,124000.0,False,False,True,False,False
6.0,1969.0,1969.0,1844.0,1844.0,2.0,1.0,540.0,223000.0,False,False,True,False,False
6.0,1968.0,1968.0,708.0,1416.0,2.0,1.0,776.0,179900.0,False,False,True,False,False
6.0,1977.0,1977.0,1069.0,1069.0,2.0,1.0,440.0,127500.0,False,False,False,True,False
6.0,2003.0,2003.0,848.0,848.0,1.0,0.0,420.0,136500.0,False,False,True,False,False
6.0,1966.0,1966.0,697.0,2201.0,2.0,1.0,432.0,274970.0,False,False,True,False,False
5.0,1958.0,1983.0,1024.0,1344.0,1.0,1.0,484.0,144000.0,False,False,True,False,False
6.0,1959.0,1959.0,1252.0,1252.0,1.0,0.0,528.0,142000.0,False,False,True,False,False
7.0,1994.0,1994.0,1223.0,2127.0,2.0,2.0,525.0,271000.0,False,False,True,False,False
5.0,1945.0,1950.0,913.0,1558.0,1.0,1.0,288.0,140000.0,False,False,False,True,False
5.0,1940.0,1992.0,788.0,804.0,1.0,2.0,240.0,119000.0,False,False,True,False,False
6.0,1981.0,1981.0,1440.0,1440.0,2.0,1.0,467.0,182900.0,False,False,True,False,False
5.0,2005.0,2005.0,732.0,1838.0,2.0,1.0,372.0,192140.0,False,False,True,False,False
6.0,1976.0,1976.0,958.0,958.0,2.0,0.0,440.0,143750.0,False,False,True,False,False
4.0,1927.0,2007.0,656.0,968.0,2.0,0.0,216.0,64500.0,False,False,True,False,False
6.0,2000.0,2000.0,936.0,1792.0,2.0,1.0,451.0,186500.0,False,False,True,False,False
5.0,1977.0,1977.0,1126.0,1126.0,2.0,1.0,484.0,160000.0,False,False,True,False,False
6.0,1962.0,2005.0,1319.0,1537.0,1.0,1.0,462.0,174000.0,False,False,True,False,False
4.0,1971.0,1971.0,864.0,864.0,1.0,0.0,528.0,120500.0,False,False,True,False,False
8.0,2008.0,2008.0,1932.0,1932.0,2.0,1.0,774.0,394617.0,False,False,False,True,False
6.0,1957.0,1996.0,912.0,1236.0,1.0,0.0,923.0,149700.0,False,False,True,False,False
7.0,1979.0,1979.0,539.0,1725.0,2.0,1.0,550.0,197000.0,False,False,True,False,False
6.0,1922.0,1994.0,588.0,2555.0,2.0,1.0,672.0,191000.0,False,False,False,True,False
6.0,2004.0,2004.0,848.0,848.0,1.0,1.0,420.0,149300.0,True,False,False,False,False
10.0,2008.0,2008.0,1017.0,2007.0,2.0,1.0,812.0,310000.0,False,False,True,False,False
6.0,1916.0,1950.0,952.0,952.0,1.0,1.0,192.0,121000.0,False,False,True,False,False
7.0,2004.0,2004.0,1422.0,1422.0,2.0,0.0,626.0,179600.0,False,False,True,False,False
6.0,1966.0,1966.0,814.0,913.0,1.0,0.0,240.0,129000.0,False,False,True,False,False
5.0,1962.0,1962.0,1188.0,1188.0,1.0,0.0,312.0,157900.0,False,False,True,False,False
8.0,1995.0,1996.0,1220.0,2090.0,2.0,1.0,556.0,240000.0,False,False,True,False,False
4.0,1910.0,2000.0,560.0,1346.0,1.0,0.0,384.0,112000.0,False,False,False,True,False
5.0,1970.0,1970.0,630.0,630.0,1.0,0.0,0.0,92000.0,False,False,True,False,False
5.0,1974.0,1974.0,896.0,1792.0,2.0,0.0,0.0,136000.0,False,False,True,False,False
8.0,2008.0,2009.0,1573.0,1578.0,2.0,1.0,840.0,287090.0,False,False,False,True,False
5.0,2005.0,2005.0,547.0,1072.0,1.0,0.0,525.0,145000.0,False,False,True,False,False
5.0,2006.0,2006.0,1140.0,1140.0,1.0,0.0,0.0,84500.0,True,False,False,False,False
7.0,2004.0,2005.0,1221.0,1221.0,2.0,0.0,400.0,185000.0,False,False,True,False,False
6.0,1999.0,2000.0,953.0,1647.0,2.0,1.0,460.0,175000.0,False,False,True,False,False
6.0,1978.0,1988.0,1542.0,2073.0,2.0,2.0,500.0,210000.0,False,False,True,False,False
7.0,1941.0,2006.0,1152.0,2340.0,2.0,2.0,252.0,266500.0,False,False,True,False,False
5.0,1950.0,1996.0,1078.0,1078.0,1.0,0.0,240.0,142125.0,False,False,True,False,False
